iShares Russell 1000 ETF
Fund Holdings as of,"Nov 07, 2025"
Inception Date,"May 15, 2000"
Shares Outstanding,"119,800,000.00"
Stock,"-"
Bond,"-"
Cash,"-"
Other,"-"
 
Ticker,Name,Sector,Asset Class,Market Value,Weight (%),Notional Value,Quantity,Price,Location,Exchange,Currency,FX Rate,Market Currency,Accrual Date
"GLOB","GLOBANT SA","Information Technology","Equity","1,807,342.50","0.00","1,807,342.50","29,775.00","60.70","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"MPW","MEDICAL PROPERTIES TRUST REIT INC","Real Estate","Equity","1,799,647.20","0.00","1,799,647.20","354,960.00","5.07","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"ASH","ASHLAND INC","Materials","Equity","1,794,993.20","0.00","1,794,993.20","35,864.00","50.05","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"FRHC","FREEDOM HOLDING CORP","Financials","Equity","1,782,580.32","0.00","1,782,580.32","12,564.00","141.88","United States","NASDAQ","USD","1.00","USD","-"
"SMG","SCOTTS MIRACLE GRO","Materials","Equity","1,773,076.64","0.00","1,773,076.64","31,393.00","56.48","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"WU","WESTERN UNION","Financials","Equity","1,766,610.30","0.00","1,766,610.30","194,133.00","9.10","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"LINE","LINEAGE INC","Real Estate","Equity","1,744,328.70","0.00","1,744,328.70","50,385.00","34.62","United States","NASDAQ","USD","1.00","USD","-"
"BOKF","BOK FINANCIAL CORP","Financials","Equity","1,744,790.15","0.00","1,744,790.15","16,145.00","108.07","United States","NASDAQ","USD","1.00","USD","-"
"CIVI","CIVITAS RESOURCES INC","Energy","Equity","1,738,445.28","0.00","1,738,445.28","63,726.00","27.28","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"INSP","INSPIRE MEDICAL SYSTEMS INC","Health Care","Equity","1,739,755.09","0.00","1,739,755.09","21,271.00","81.79","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"IAC","IAC INC","Communication","Equity","1,728,491.68","0.00","1,728,491.68","52,016.00","33.23","United States","NASDAQ","USD","1.00","USD","-"
"RH","RH","Consumer Discretionary","Equity","1,686,509.82","0.00","1,686,509.82","10,399.00","162.18","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"SHC","SOTERA HEALTH COMPANY","Health Care","Equity","1,682,746.24","0.00","1,682,746.24","107,318.00","15.68","United States","NASDAQ","USD","1.00","USD","-"
"DXC","DXC TECHNOLOGY","Information Technology","Equity","1,667,279.88","0.00","1,667,279.88","126,693.00","13.16","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"KMPR","KEMPER CORP","Financials","Equity","1,654,053.60","0.00","1,654,053.60","44,680.00","37.02","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"RNG","RINGCENTRAL INC CLASS A","Information Technology","Equity","1,648,169.86","0.00","1,648,169.86","61,202.00","26.93","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"FWONA","LIBERTY MEDIA FORMULA ONE SERIES A","Communication","Equity","1,639,282.50","0.00","1,639,282.50","17,770.00","92.25","United States","NASDAQ","USD","1.00","USD","-"
"PENN","PENN ENTERTAINMENT INC","Consumer Discretionary","Equity","1,625,223.04","0.00","1,625,223.04","111,776.00","14.54","United States","NASDAQ","USD","1.00","USD","-"
"OLN","OLIN CORP","Materials","Equity","1,589,597.20","0.00","1,589,597.20","81,938.00","19.40","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"XRAY","DENTSPLY SIRONA INC","Health Care","Equity","1,586,363.74","0.00","1,586,363.74","141,893.00","11.18","United States","NASDAQ","USD","1.00","USD","-"
"PK","PARK HOTELS RESORTS INC","Real Estate","Equity","1,577,649.60","0.00","1,577,649.60","147,720.00","10.68","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"FLO","FLOWERS FOODS INC","Consumer Staples","Equity","1,563,872.50","0.00","1,563,872.50","131,750.00","11.87","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"IPGP","IPG PHOTONICS CORP","Information Technology","Equity","1,553,811.86","0.00","1,553,811.86","17,669.00","87.94","United States","NASDAQ","USD","1.00","USD","-"
"LCID","LUCID GROUP INC","Consumer Discretionary","Equity","1,528,225.92","0.00","1,528,225.92","88,439.00","17.28","United States","NASDAQ","USD","1.00","USD","-"
"WLK","WESTLAKE CORP","Materials","Equity","1,510,022.55","0.00","1,510,022.55","23,249.00","64.95","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"SMMT","SUMMIT THERAPEUTICS INC","Health Care","Equity","1,510,758.00","0.00","1,510,758.00","83,100.00","18.18","United States","NASDAQ","USD","1.00","USD","-"
"NSA","NATIONAL STORAGE AFFILIATES TRUST","Real Estate","Equity","1,499,814.98","0.00","1,499,814.98","48,838.00","30.71","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"DJT","TRUMP MEDIA TECHNOLOGY GROUP CORP","Communication","Equity","1,498,299.40","0.00","1,498,299.40","114,374.00","13.10","United States","NASDAQ","USD","1.00","USD","-"
"BIRK","BIRKENSTOCK HOLDING PLC","Consumer Discretionary","Equity","1,469,627.60","0.00","1,469,627.60","37,877.00","38.80","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"APLS","APELLIS PHARMACEUTICALS INC","Health Care","Equity","1,423,121.40","0.00","1,423,121.40","73,890.00","19.26","United States","NASDAQ","USD","1.00","USD","-"
"PRGO","PERRIGO PLC","Health Care","Equity","1,407,885.56","0.00","1,407,885.56","97,499.00","14.44","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CACC","CREDIT ACCEPTANCE CORP","Financials","Equity","1,350,252.95","0.00","1,350,252.95","3,197.00","422.35","United States","NASDAQ","USD","1.00","USD","-"
"KRMN","KARMAN HOLDINGS INC","Industrials","Equity","1,331,540.52","0.00","1,331,540.52","18,839.00","70.68","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"DDS","DILLARDS INC CLASS A","Consumer Discretionary","Equity","1,322,471.16","0.00","1,322,471.16","2,181.00","606.36","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"OGN","ORGANON","Health Care","Equity","1,277,921.52","0.00","1,277,921.52","188,484.00","6.78","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"LBTYA","LIBERTY GLOBAL LTD CLASS A","Communication","Equity","1,261,895.04","0.00","1,261,895.04","117,824.00","10.71","United States","NASDAQ","USD","1.00","USD","-"
"ACHC","ACADIA HEALTHCARE COMPANY INC","Health Care","Equity","1,262,238.47","0.00","1,262,238.47","64,697.00","19.51","United States","NASDAQ","USD","1.00","USD","-"
"FMC","FMC CORP","Materials","Equity","1,237,079.74","0.00","1,237,079.74","88,426.00","13.99","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"SRPT","SAREPTA THERAPEUTICS INC","Health Care","Equity","1,146,514.16","0.00","1,146,514.16","65,032.00","17.63","United States","NASDAQ","USD","1.00","USD","-"
"LLYVA","LIBERTY MEDIA LIBERTY LIVE SERIES","Communication","Equity","1,135,362.57","0.00","1,135,362.57","13,777.00","82.41","United States","NASDAQ","USD","1.00","USD","-"
"IRDM","IRIDIUM COMMUNICATIONS INC","Communication","Equity","1,132,834.58","0.00","1,132,834.58","67,511.00","16.78","United States","NASDAQ","USD","1.00","USD","-"
"WEN","WENDYS","Consumer Discretionary","Equity","1,125,241.65","0.00","1,125,241.65","125,445.00","8.97","United States","NASDAQ","USD","1.00","USD","-"
"CNXC","CONCENTRIX CORP","Industrials","Equity","1,126,293.52","0.00","1,126,293.52","32,402.00","34.76","United States","NASDAQ","USD","1.00","USD","-"
"SAM","BOSTON BEER INC CLASS A","Consumer Staples","Equity","1,107,766.14","0.00","1,107,766.14","5,538.00","200.03","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"LBTYK","LIBERTY GLOBAL LTD CLASS C","Communication","Equity","1,081,723.30","0.00","1,081,723.30","99,698.00","10.85","United States","NASDAQ","USD","1.00","USD","-"
"PPC","PILGRIMS PRIDE CORP","Consumer Staples","Equity","1,040,845.65","0.00","1,040,845.65","28,093.00","37.05","United States","NASDAQ","USD","1.00","USD","-"
"COTY","COTY INC CLASS A","Consumer Staples","Equity","1,038,150.00","0.00","1,038,150.00","276,840.00","3.75","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CLVT","CLARIVATE PLC","Industrials","Equity","1,004,339.85","0.00","1,004,339.85","291,113.00","3.45","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"HUN","HUNTSMAN CORP","Materials","Equity","982,974.24","0.00","982,974.24","120,168.00","8.18","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"MAN","MANPOWER INC","Industrials","Equity","966,981.51","0.00","966,981.51","33,681.00","28.71","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"REYN","REYNOLDS CONSUMER PRODUCTS INC","Consumer Staples","Equity","953,924.08","0.00","953,924.08","38,341.00","24.88","United States","NASDAQ","USD","1.00","USD","-"
"COLM","COLUMBIA SPORTSWEAR","Consumer Discretionary","Equity","955,688.32","0.00","955,688.32","18,496.00","51.67","United States","NASDAQ","USD","1.00","USD","-"
"NWL","NEWELL BRANDS INC","Consumer Discretionary","Equity","945,639.53","0.00","945,639.53","298,309.00","3.17","United States","NASDAQ","USD","1.00","USD","-"
"BFA","BROWN FORMAN CORP CLASS A","Consumer Staples","Equity","935,501.16","0.00","935,501.16","35,156.00","26.61","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"DV","DOUBLEVERIFY HOLDINGS INC","Communication","Equity","921,487.65","0.00","921,487.65","98,135.00","9.39","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"SAIL","SAILPOINT INC","Information Technology","Equity","846,477.67","0.00","846,477.67","42,773.00","19.79","United States","NASDAQ","USD","1.00","USD","-"
"CWENA","CLEARWAY ENERGY INC CLASS A","Utilities","Equity","813,480.72","0.00","813,480.72","24,636.00","33.02","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CNA","CNA FINANCIAL CORP","Financials","Equity","797,585.82","0.00","797,585.82","17,634.00","45.23","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"SNDR","SCHNEIDER NATIONAL INC CLASS B","Industrials","Equity","761,374.25","0.00","761,374.25","33,467.00","22.75","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"LENB","LENNAR CORP CLASS B","Consumer Discretionary","Equity","716,571.45","0.00","716,571.45","6,261.00","114.45","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CERT","CERTARA INC","Health Care","Equity","712,249.17","0.00","712,249.17","82,151.00","8.67","United States","NASDAQ","USD","1.00","USD","-"
"SFD","SMITHFIELD FOODS INC","Consumer Staples","Equity","703,837.68","0.00","703,837.68","32,227.00","21.84","United States","NASDAQ","USD","1.00","USD","-"
"UWMC","UWM HOLDINGS CORP CLASS A","Financials","Equity","656,360.25","0.00","656,360.25","125,021.00","5.25","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"UAA","UNDER ARMOUR INC CLASS A","Consumer Discretionary","Equity","651,663.72","0.00","651,663.72","139,842.00","4.66","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"UA","UNDER ARMOUR INC CLASS C","Consumer Discretionary","Equity","621,191.52","0.00","621,191.52","139,908.00","4.44","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"LBRDA","LIBERTY BROADBAND CORP SERIES A","Communication","Equity","599,915.28","0.00","599,915.28","11,896.00","50.43","United States","NASDAQ","USD","1.00","USD","-"
"TFSL","TFS FINANCIAL CORP","Financials","Equity","583,537.64","0.00","583,537.64","42,316.00","13.79","United States","NASDAQ","USD","1.00","USD","-"
"SEB","SEABOARD CORP","Consumer Staples","Equity","537,267.05","0.00","537,267.05","145.00","3,705.29","United States","Nyse Mkt Llc","USD","1.00","USD","-"
"GLIBK","GCI LIBERTY INC SERIES C","Communication","Equity","525,253.16","0.00","525,253.16","15,771.00","33.31","United States","NASDAQ","USD","1.00","USD","-"
"NIQ","NIQ GLOBAL INTELLIGENCE PLC","Communication","Equity","418,429.21","0.00","418,429.21","33,991.00","12.31","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"CAI","CARIS LIFE SCIENCES INC","Health Care","Equity","409,094.14","0.00","409,094.14","15,974.00","25.61","United States","NASDAQ","USD","1.00","USD","-"
"UHAL","U HAUL HOLDING","Industrials","Equity","336,515.20","0.00","336,515.20","6,335.00","53.12","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"INGM","INGRAM MICRO HOLDING CORP","Information Technology","Equity","277,937.33","0.00","277,937.33","12,697.00","21.89","United States","New York Stock Exchange Inc.","USD","1.00","USD","-"
"-","RAYONIER INC CASH ACCRUAL 2","Real Estate","Equity","113,281.35","0.00","113,281.35","107,887.00","1.05","United States","NO MARKET (E.G. UNLISTED)","USD","1.00","USD","-"
"GLIBA","GCI LIBERTY INC SERIES A","Communication","Equity","79,173.12","0.00","79,173.12","2,379.00","33.28","United States","NASDAQ","USD","1.00","USD","-"
"ETD_USD","ETD USD BALANCE WITH R30382","Cash and/or Derivatives","Cash","5.20","0.00","5.20","5.00","100.00","United States","-","USD","1.00","USD","Jan 01, 2000"
"-","ESC GCI LIBERTY INC SR ESCROW","Communication","Equity","0.70","0.00","0.70","70,458.00","0.00","United States","NASDAQ","USD","1.00","USD","-"
"FAZ5","S&P MID 400 EMINI DEC 25","Cash and/or Derivatives","Futures","0.00","0.00","4,227,730.00","13.00","3,252.10","-","Index And Options Market","USD","1.00","USD","-"
"ESZ5","S&P500 EMINI DEC 25","Cash and/or Derivatives","Futures","0.00","0.00","58,419,937.50","173.00","6,753.75","-","Index And Options Market","USD","1.00","USD","-"
 
"The content contained herein is owned or licensed by BlackRock and/or its third-party information providers and is protected by applicable copyrights, trademarks, service marks, and/or other intellectual property rights. Such content is solely for your personal, non-commercial use. Accordingly, you may not copy, distribute, modify, post, frame or deep link this content. You may download material displayed on this Website for your personal use provided you also retain all copyright and other proprietary notices contained on the materials. Modification or use of the materials for any other purpose violates BlackRock's intellectual property rights.
Holdings subject to change. See www.iShares.com for the most recent funds holdings.
The values for “price” shown herein generally represent a price provided by a third-party pricing vendor for the portfolio holding and do not reflect the impact of systematic fair valuation (“the vendor price”). The vendor price is not necessarily the price at which the Fund values the portfolio holding for the purposes of determining its net asset value (the “valuation price”). Additionally, where applicable, foreign currency exchange rates with respect to the portfolio holdings denominated in non-U.S. currencies for the valuation price will be generally determined as of the close of business on the New York Stock Exchange, whereas for the vendor price will be generally determined as of 4 p.m. London. The values shown herein for “market value,” “weight,” and “notional value” (the “calculated values”) are based off of the vendor price and may have been different if the valuation price were to have been used to calculate such values. The vendor price is as of the most recent practicable date and may not necessarily be as of the date shown above.
Please see the “Determination of Net Asset Value” section of each Fund’s prospectus for additional information on the Fund’s valuation policies and procedures.
CAREFULLY CONSIDER THE FUNDS' INVESTMENT OBJECTIVES, RISK FACTORS, AND CHARGES AND EXPENSES BEFORE INVESTING. THIS AND OTHER INFORMATION CAN BE FOUND IN THE FUNDS' PROSPECTUSES OR, IF AVAILABLE, THE SUMMARY PROSPECTUSES WHICH MAY BE OBTAINED BY VISITING WWW.ISHARES.COM OR WWW.BLACKROCK.COM. READ THE PROSPECTUS CAREFULLY BEFORE INVESTING. INVESTING INVOLVES RISK, INCLUDING POSSIBLE LOSS OF PRINCIPAL.
This information should not be relied upon as research, investment advice, or a recommendation regarding any products, strategies, or any security in particular.
This material is strictly for illustrative, educational, or informational purposes and is subject to change.
The Funds are distributed by BlackRock Investments, LLC (together with its affiliates, “BlackRock”).
The iShares Funds are not sponsored, endorsed, issued, sold or promoted by Bloomberg, BlackRock Index Services, LLC, Cboe Global Indices, LLC, Cohen & Steers, European Public Real Estate Association (“EPRA® ”), FTSE International Limited (“FTSE”), ICE Data Indices, LLC, NSE Indices Ltd, JPMorgan, JPX Group, London Stock Exchange Group (“LSEG”), MSCI Inc., Markit Indices Limited, Morningstar, Inc., Nasdaq, Inc., National Association of Real Estate Investment Trusts (“NAREIT”), Nikkei, Inc., Russell, S&P Dow Jones Indices LLC or STOXX Ltd. None of these companies make any representation regarding the advisability of investing in the Funds. With the exception of BlackRock Index Services, LLC, who is an affiliate, BlackRock Investments, LLC is not affiliated with the companies listed above. Neither FTSE, LSEG, nor NAREIT makes any warranty regarding the FTSE Nareit Equity REITS Index, FTSE Nareit All Residential Capped Index or FTSE Nareit All Mortgage Capped Index. Neither FTSE, EPRA, LSEG, nor NAREIT makes any warranty regarding the FTSE EPRA Nareit Developed ex-U.S. Index, FTSE EPRA Nareit Developed Green Target Index or FTSE EPRA Nareit Global REITs Index. “FTSE®” is a trademark of London Stock Exchange Group companies and is used by FTSE under license.
©2023 BlackRock, Inc or its affiliates. All rights reserved. iSHARES, iBONDS and BLACKROCK are trademarks of BlackRock, Inc. or its affiliates. All other trademarks are those of their respective owners."
